loan_amnt,term,int_rate,installment,sub_grade,home_ownership,annual_inc,verification_status,issue_d,purpose,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies,default_flag,emp_length_years,emp_length_unknown,credit_history_years,loan_to_income
10925.0,60,12.99,248.53,C2,MORTGAGE,50000.0,Source Verified,2015-02-01,debt_consolidation,11.38,1994-03-01,9.0,1.0,6226.0,50.2,31.0,w,INDIVIDUAL,2.0,1.0,0,10.0,0,20.9,0.218
21000.0,36,7.62,654.39,A3,RENT,105000.0,Verified,2014-01-01,credit_card,20.36,1995-05-01,10.0,0.0,39300.0,82.7,23.0,f,INDIVIDUAL,0.0,0.0,0,0.0,0,18.7,0.2
19350.0,60,11.55,426.05,B3,MORTGAGE,44000.0,Verified,2013-07-01,debt_consolidation,24.05,1980-03-01,8.0,0.0,31962.0,76.1,25.0,f,INDIVIDUAL,5.0,0.0,0,6.0,1,33.3,0.44
18000.0,36,9.17,573.83,B2,RENT,120000.0,Verified,2015-12-01,credit_card,20.13,1998-11-01,11.0,0.0,20071.0,66.5,22.0,w,INDIVIDUAL,0.0,0.0,0,8.0,0,17.1,0.15
9000.0,36,12.99,303.21,B4,RENT,55161.6,Not Verified,2013-11-01,debt_consolidation,21.54,1995-09-01,11.0,0.0,19889.0,93.4,27.0,f,INDIVIDUAL,0.0,0.0,1,1.0,0,18.2,0.163
12000.0,36,11.14,393.67,B2,RENT,40000.0,Not Verified,2013-04-01,debt_consolidation,4.8,2000-02-01,3.0,0.0,8076.0,34.2,18.0,f,INDIVIDUAL,0.0,0.0,0,2.0,0,13.2,0.3
11500.0,36,12.12,382.63,B3,MORTGAGE,39000.0,Verified,2013-03-01,debt_consolidation,29.32,1996-01-01,17.0,0.0,19045.0,39.1,39.0,w,INDIVIDUAL,1.0,0.0,0,5.0,0,17.2,0.295
15000.0,36,6.62,460.56,A2,MORTGAGE,135000.0,Not Verified,2013-08-01,debt_consolidation,15.32,1982-09-01,14.0,0.0,61566.0,50.5,32.0,w,INDIVIDUAL,5.0,0.0,0,0.0,0,30.9,0.111
3500.0,36,15.1,121.51,C2,MORTGAGE,43500.0,Verified,2013-09-01,other,26.29,2002-05-01,18.0,0.0,5275.0,18.5,30.0,f,INDIVIDUAL,2.0,0.0,0,9.0,0,11.3,0.08
15000.0,36,7.89,469.29,A5,MORTGAGE,140000.0,Source Verified,2015-10-01,credit_card,15.38,1999-03-01,17.0,1.0,15729.0,22.5,41.0,f,INDIVIDUAL,5.0,1.0,0,2.0,0,16.6,0.107
7200.0,36,11.99,239.11,B3,MORTGAGE,70000.0,Verified,2014-02-01,debt_consolidation,3.86,1997-05-01,9.0,1.0,5899.0,44.4,32.0,f,INDIVIDUAL,5.0,0.0,0,5.0,0,16.8,0.103
8000.0,36,7.9,250.33,A4,RENT,50000.0,Not Verified,2013-08-01,credit_card,9.43,2004-05-01,9.0,0.0,6178.0,47.5,14.0,f,INDIVIDUAL,0.0,0.0,0,5.0,0,9.3,0.16
5375.0,36,17.27,192.36,C5,MORTGAGE,18000.0,Not Verified,2012-10-01,credit_card,21.93,2003-04-01,10.0,0.0,11675.0,65.2,15.0,w,INDIVIDUAL,0.0,0.0,0,7.0,0,9.5,0.299
8000.0,60,15.21,191.21,D2,MORTGAGE,156000.0,Verified,2010-08-01,home_improvement,20.78,1988-07-01,15.0,0.0,2879.0,72.0,40.0,f,INDIVIDUAL,3.0,0.0,0,10.0,0,22.1,0.051
6000.0,36,14.98,207.94,C3,RENT,65000.0,Source Verified,2014-02-01,credit_card,17.98,1991-12-01,15.0,1.0,17204.0,81.5,19.0,f,INDIVIDUAL,0.0,0.0,1,8.0,0,22.2,0.092
5000.0,36,16.99,178.24,D3,RENT,60000.0,Verified,2015-02-01,credit_card,6.29,1990-07-01,17.0,0.0,2996.0,11.8,26.0,f,INDIVIDUAL,0.0,0.0,0,0.0,0,24.6,0.083
6050.0,36,16.29,213.57,C4,MORTGAGE,70000.0,Verified,2012-12-01,debt_consolidation,23.21,2000-12-01,12.0,0.0,8248.0,97.0,39.0,w,INDIVIDUAL,3.0,0.0,0,2.0,0,12.0,0.086
7000.0,36,11.14,229.64,B2,RENT,52000.0,Not Verified,2012-10-01,credit_card,10.08,2006-07-01,6.0,0.0,9240.0,35.0,12.0,w,INDIVIDUAL,0.0,0.0,0,4.0,0,6.3,0.135
15500.0,36,9.67,497.75,B1,RENT,72000.0,Verified,2014-01-01,debt_consolidation,13.8,2006-02-01,11.0,0.0,7485.0,37.4,17.0,f,INDIVIDUAL,0.0,0.0,0,6.0,0,7.9,0.215
5600.0,60,17.56,140.87,E4,MORTGAGE,48000.0,Verified,2010-09-01,major_purchase,7.54,2007-08-01,3.0,0.0,393.0,30.2,4.0,f,INDIVIDUAL,0.0,0.0,0,4.0,0,3.1,0.117
14550.0,36,19.99,540.66,E3,RENT,48500.0,Source Verified,2014-11-01,debt_consolidation,27.64,1985-05-01,15.0,0.0,9793.0,83.0,20.0,f,INDIVIDUAL,0.0,0.0,1,4.0,0,29.5,0.3
35000.0,36,19.52,1292.19,E2,MORTGAGE,114000.0,Verified,2014-05-01,debt_consolidation,19.89,1990-10-01,17.0,0.0,38798.0,56.3,54.0,w,INDIVIDUAL,9.0,0.0,1,10.0,0,23.6,0.307
15000.0,36,11.99,498.15,B3,RENT,65000.0,Not Verified,2014-04-01,credit_card,15.22,2008-11-01,7.0,0.0,17516.0,70.6,9.0,w,INDIVIDUAL,0.0,0.0,0,0.0,0,5.4,0.231
16000.0,36,13.67,544.29,C3,RENT,69000.0,Source Verified,2016-03-01,debt_consolidation,30.49,1998-06-01,30.0,0.0,8612.0,54.5,58.0,w,INDIVIDUAL,0.0,0.0,0,0.0,0,17.7,0.232
13600.0,60,19.52,356.7,E3,RENT,34000.0,Source Verified,2015-02-01,debt_consolidation,17.3,2001-08-01,10.0,0.0,2044.0,92.9,26.0,f,INDIVIDUAL,0.0,0.0,0,3.0,0,13.5,0.4
17000.0,60,23.63,485.42,F3,MORTGAGE,40000.0,Verified,2013-05-01,debt_consolidation,22.07,2006-12-01,9.0,0.0,4993.0,58.1,12.0,f,INDIVIDUAL,1.0,0.0,1,2.0,0,6.4,0.425
6000.0,36,14.49,206.5,C4,RENT,32000.0,Source Verified,2014-05-01,other,18.94,2007-02-01,12.0,0.0,5939.0,57.1,17.0,w,INDIVIDUAL,0.0,0.0,0,2.0,0,7.2,0.188
21000.0,60,13.35,481.59,C2,MORTGAGE,70000.0,Source Verified,2014-10-01,debt_consolidation,11.07,1995-10-01,14.0,0.0,15128.0,40.3,42.0,w,INDIVIDUAL,2.0,0.0,1,9.0,0,19.0,0.3
32000.0,60,10.99,695.6,B3,MORTGAGE,250000.0,Verified,2014-07-01,debt_consolidation,8.03,1995-06-01,8.0,0.0,7253.0,50.7,29.0,f,INDIVIDUAL,6.0,0.0,0,10.0,0,19.1,0.128
14000.0,36,14.3,480.53,C1,RENT,63000.0,Not Verified,2013-11-01,debt_consolidation,4.1,2001-07-01,7.0,0.0,6959.0,37.2,7.0,f,INDIVIDUAL,0.0,0.0,1,1.0,0,12.3,0.222
11500.0,36,14.33,394.89,C2,RENT,33523.52,Verified,2013-08-01,other,8.98,1999-03-01,11.0,0.0,9051.0,54.9,19.0,f,INDIVIDUAL,0.0,0.0,0,10.0,0,14.4,0.343
3100.0,36,7.51,96.45,A3,MORTGAGE,32000.0,Verified,2011-10-01,credit_card,17.55,2001-12-01,6.0,0.0,5389.0,49.0,18.0,f,INDIVIDUAL,1.0,0.0,1,5.0,0,9.8,0.097
5000.0,36,13.79,170.38,C5,RENT,34500.0,Source Verified,2009-04-01,debt_consolidation,7.41,1975-05-01,5.0,0.0,693.0,23.1,9.0,f,INDIVIDUAL,0.0,0.0,0,1.0,0,33.9,0.145
15000.0,36,18.55,546.44,D4,RENT,80000.0,Not Verified,2012-04-01,debt_consolidation,9.93,1989-04-01,11.0,0.0,16271.0,80.7,22.0,f,INDIVIDUAL,0.0,0.0,1,10.0,0,23.0,0.188
21000.0,60,14.99,499.48,C5,MORTGAGE,65000.0,Source Verified,2014-10-01,debt_consolidation,30.48,1992-07-01,19.0,0.0,24030.0,46.0,19.0,f,INDIVIDUAL,0.0,0.0,0,5.0,0,22.3,0.323
19675.0,36,22.4,755.48,E3,OWN,60000.0,Not Verified,2014-01-01,debt_consolidation,19.29,2004-09-01,13.0,0.0,17559.0,81.7,24.0,f,INDIVIDUAL,0.0,0.0,1,5.0,0,9.3,0.328
24000.0,60,16.78,593.63,C5,MORTGAGE,155500.0,Verified,2013-07-01,debt_consolidation,17.29,2002-10-01,22.0,0.0,53881.0,63.2,39.0,f,INDIVIDUAL,5.0,0.0,0,10.0,0,10.7,0.154
20000.0,36,7.62,623.23,A3,MORTGAGE,50000.0,Verified,2013-12-01,major_purchase,12.1,2006-03-01,8.0,0.0,1007.0,5.2,20.0,f,INDIVIDUAL,1.0,0.0,0,0.0,0,7.8,0.4
3600.0,36,15.61,125.88,C5,OWN,11000.0,Verified,2014-05-01,debt_consolidation,15.72,2008-12-01,9.0,0.0,5384.0,59.8,11.0,w,INDIVIDUAL,0.0,0.0,0,2.0,0,5.4,0.327
5000.0,36,16.99,178.24,D3,MORTGAGE,83000.0,Source Verified,2015-06-01,debt_consolidation,22.85,1981-11-01,15.0,0.0,14647.0,65.4,25.0,f,INDIVIDUAL,2.0,0.0,1,10.0,0,33.6,0.06
12800.0,36,10.16,413.99,B1,MORTGAGE,55000.0,Verified,2013-06-01,debt_consolidation,22.45,1998-06-01,15.0,0.0,9180.0,43.1,18.0,w,INDIVIDUAL,2.0,0.0,0,4.0,0,15.0,0.233
24000.0,36,7.9,750.97,A4,MORTGAGE,74000.0,Verified,2013-11-01,debt_consolidation,23.13,1996-09-01,11.0,0.0,15545.0,50.0,33.0,f,INDIVIDUAL,2.0,0.0,0,9.0,0,17.2,0.324
14775.0,36,12.12,491.59,B3,MORTGAGE,125000.0,Verified,2012-09-01,debt_consolidation,14.17,1997-06-01,9.0,0.0,19817.0,68.6,17.0,f,INDIVIDUAL,1.0,0.0,0,1.0,0,15.3,0.118
9600.0,36,10.99,314.25,B2,RENT,27000.0,Not Verified,2014-01-01,credit_card,12.58,1988-08-01,7.0,0.0,8292.0,70.9,22.0,f,INDIVIDUAL,0.0,0.0,0,1.0,0,25.4,0.356
20000.0,36,12.49,668.98,B5,MORTGAGE,179000.0,Source Verified,2014-10-01,debt_consolidation,6.93,1995-11-01,7.0,0.0,8835.0,92.0,26.0,w,INDIVIDUAL,5.0,0.0,0,10.0,0,18.9,0.112
26400.0,36,11.14,866.06,B2,OWN,86000.0,Verified,2012-12-01,debt_consolidation,25.44,1997-12-01,19.0,0.0,34926.0,79.6,33.0,f,INDIVIDUAL,0.0,0.0,1,6.0,0,15.0,0.307
8000.0,36,17.57,287.5,D2,OWN,50000.0,Source Verified,2014-02-01,debt_consolidation,18.0,1998-11-01,9.0,0.0,6153.0,85.5,14.0,w,INDIVIDUAL,0.0,0.0,1,10.0,0,15.3,0.16
3000.0,36,18.99,109.96,E1,MORTGAGE,35000.0,Not Verified,2014-08-01,moving,25.86,1993-08-01,12.0,0.0,13825.0,72.4,26.0,w,INDIVIDUAL,4.0,0.0,0,10.0,0,21.0,0.086
6000.0,36,9.99,193.58,B3,RENT,47000.0,Source Verified,2015-05-01,medical,20.64,2004-09-01,14.0,0.0,10284.0,85.0,14.0,f,INDIVIDUAL,0.0,0.0,0,1.0,0,10.7,0.128
4725.0,36,11.71,156.29,B3,RENT,24000.0,Not Verified,2012-01-01,debt_consolidation,24.4,2003-11-01,10.0,0.0,9337.0,90.7,15.0,f,INDIVIDUAL,0.0,0.0,0,2.0,0,8.2,0.197
9000.0,36,15.31,313.36,C2,OWN,43296.0,Source Verified,2013-05-01,wedding,24.55,1991-02-01,15.0,0.0,6990.0,23.7,23.0,f,INDIVIDUAL,0.0,0.0,0,4.0,0,22.2,0.208
17000.0,36,8.9,539.81,A5,OWN,48000.0,Verified,2013-12-01,debt_consolidation,31.4,1991-06-01,15.0,0.0,17646.0,35.4,33.0,f,INDIVIDUAL,1.0,0.0,0,5.0,0,22.5,0.354
20000.0,60,17.57,503.21,D2,RENT,70000.0,Verified,2013-12-01,debt_consolidation,18.54,2003-02-01,14.0,0.0,11875.0,27.9,29.0,f,INDIVIDUAL,0.0,0.0,0,5.0,0,10.8,0.286
14550.0,36,11.67,480.98,B4,MORTGAGE,86000.0,Not Verified,2014-08-01,debt_consolidation,13.58,1997-08-01,11.0,0.0,18066.0,80.3,30.0,f,INDIVIDUAL,5.0,0.0,0,10.0,0,17.0,0.169
28000.0,60,14.49,658.65,C4,MORTGAGE,220000.0,Source Verified,2016-08-01,debt_consolidation,10.06,2004-05-01,10.0,0.0,9746.0,50.2,22.0,w,INDIVIDUAL,2.0,0.0,0,7.0,0,12.3,0.127
8000.0,36,10.99,261.88,B4,RENT,55000.0,Verified,2015-06-01,debt_consolidation,17.16,1998-08-01,16.0,1.0,4686.0,16.8,23.0,f,INDIVIDUAL,0.0,1.0,0,10.0,0,16.8,0.145
12000.0,60,15.61,289.34,D1,MORTGAGE,45000.0,Verified,2015-03-01,debt_consolidation,39.65,1978-09-01,19.0,0.0,12899.0,30.2,41.0,f,INDIVIDUAL,4.0,0.0,0,6.0,1,36.5,0.267
18000.0,36,7.26,557.94,A4,OWN,135000.0,Not Verified,2015-06-01,credit_card,8.87,1995-09-01,11.0,0.0,21422.0,57.7,30.0,w,INDIVIDUAL,2.0,0.0,1,10.0,0,19.7,0.133
18000.0,36,12.99,606.41,B4,OWN,99814.0,Source Verified,2013-11-01,debt_consolidation,20.01,1998-08-01,15.0,1.0,10603.0,59.2,35.0,f,INDIVIDUAL,4.0,1.0,0,8.0,0,15.3,0.18
3825.0,36,14.99,132.58,C5,MORTGAGE,75000.0,Source Verified,2014-09-01,debt_consolidation,36.15,1999-09-01,17.0,0.0,37417.0,38.2,25.0,f,INDIVIDUAL,2.0,0.0,1,10.0,0,15.0,0.051
25000.0,36,9.17,796.98,B2,RENT,95000.0,Not Verified,2015-12-01,debt_consolidation,4.98,2011-09-01,8.0,0.0,5386.0,9.8,8.0,w,INDIVIDUAL,0.0,0.0,0,2.0,0,4.2,0.263
15000.0,36,10.78,489.52,B4,MORTGAGE,176000.0,Verified,2015-12-01,debt_consolidation,15.09,1995-11-01,21.0,0.0,36460.0,30.8,44.0,w,INDIVIDUAL,14.0,0.0,0,10.0,0,20.1,0.085
9000.0,36,10.65,293.16,B2,OWN,35000.0,Not Verified,2012-01-01,debt_consolidation,10.46,2001-11-01,9.0,0.0,13539.0,57.8,17.0,f,INDIVIDUAL,1.0,0.0,1,10.0,0,10.2,0.257
21650.0,36,12.35,722.72,B4,MORTGAGE,78000.0,Source Verified,2013-09-01,credit_card,25.54,1998-03-01,17.0,0.0,53241.0,68.9,41.0,f,INDIVIDUAL,3.0,0.0,0,3.0,0,15.5,0.278
13200.0,60,11.67,291.44,B4,OWN,35000.0,Verified,2014-11-01,credit_card,8.57,1996-08-01,9.0,0.0,10469.0,32.8,19.0,w,INDIVIDUAL,0.0,0.0,0,3.0,0,18.3,0.377
10000.0,60,14.98,237.8,C3,RENT,60000.0,Verified,2013-12-01,major_purchase,13.56,2006-04-01,17.0,0.0,8983.0,59.9,20.0,f,INDIVIDUAL,0.0,0.0,0,2.0,0,7.7,0.167
4000.0,36,11.99,132.84,B3,MORTGAGE,62400.0,Not Verified,2013-11-01,home_improvement,18.42,2001-03-01,8.0,0.0,6790.0,53.0,31.0,f,INDIVIDUAL,1.0,0.0,0,2.0,0,12.7,0.064
24000.0,36,7.62,747.88,A3,MORTGAGE,260000.0,Source Verified,2014-02-01,credit_card,15.26,1993-04-01,21.0,0.0,83002.0,42.7,39.0,w,INDIVIDUAL,4.0,0.0,0,10.0,0,20.8,0.092
35000.0,36,13.67,1190.62,B5,RENT,120000.0,Source Verified,2013-12-01,credit_card,14.03,1999-09-01,17.0,0.0,31861.0,46.9,28.0,w,INDIVIDUAL,1.0,0.0,1,10.0,0,14.3,0.292
12000.0,60,8.88,178.03,B1,MORTGAGE,65000.0,Source Verified,2010-10-01,debt_consolidation,16.1,1996-09-01,13.0,0.0,20845.0,50.6,31.0,f,INDIVIDUAL,2.0,0.0,0,10.0,0,14.1,0.185
10000.0,36,7.51,311.11,A3,OWN,35000.0,Not Verified,2011-12-01,debt_consolidation,17.07,2001-06-01,6.0,0.0,8269.0,66.7,17.0,f,INDIVIDUAL,1.0,0.0,1,5.0,0,10.5,0.286
22800.0,36,9.17,726.84,B1,MORTGAGE,70500.0,Source Verified,2014-10-01,debt_consolidation,13.71,2002-11-01,11.0,0.0,44448.0,71.1,30.0,w,INDIVIDUAL,3.0,0.0,0,6.0,0,11.9,0.323
15000.0,60,14.33,351.6,C2,MORTGAGE,76000.0,Verified,2013-08-01,debt_consolidation,23.27,1996-12-01,10.0,0.0,23514.0,69.0,47.0,f,INDIVIDUAL,2.0,0.0,0,7.0,0,16.7,0.197
16300.0,36,6.03,496.1,A1,MORTGAGE,107000.0,Not Verified,2012-12-01,debt_consolidation,11.18,1996-06-01,8.0,0.0,19577.0,57.4,32.0,f,INDIVIDUAL,7.0,0.0,0,6.0,0,16.5,0.152
15000.0,60,16.99,372.71,D3,MORTGAGE,80000.0,Not Verified,2015-07-01,debt_consolidation,18.65,1987-07-01,11.0,1.0,7633.0,55.3,27.0,f,INDIVIDUAL,1.0,1.0,1,8.0,0,28.0,0.188
20925.0,36,13.67,711.82,C4,OWN,80000.0,Verified,2015-12-01,debt_consolidation,25.56,2001-11-01,9.0,0.0,22856.0,74.7,28.0,w,INDIVIDUAL,4.0,0.0,0,0.0,0,14.1,0.262
15000.0,36,12.69,503.18,C2,RENT,169000.0,Not Verified,2015-05-01,medical,10.29,2003-08-01,18.0,0.0,13256.0,56.6,38.0,f,INDIVIDUAL,1.0,0.0,0,5.0,0,11.7,0.089
7000.0,36,13.98,239.18,C3,RENT,25000.0,Source Verified,2014-05-01,debt_consolidation,29.0,2007-10-01,5.0,0.0,6554.0,88.6,8.0,w,INDIVIDUAL,0.0,0.0,0,2.0,0,6.6,0.28
15000.0,36,12.59,502.46,C2,OWN,75000.0,Source Verified,2015-11-01,debt_consolidation,24.53,2005-03-01,14.0,0.0,5245.0,27.8,24.0,f,INDIVIDUAL,0.0,0.0,1,10.0,0,10.7,0.2
12325.0,60,20.2,327.92,E3,MORTGAGE,60000.0,Verified,2014-10-01,debt_consolidation,22.66,2003-12-01,15.0,0.0,8355.0,18.5,39.0,w,INDIVIDUAL,2.0,0.0,1,2.0,0,10.8,0.205
10000.0,36,17.27,357.88,C5,MORTGAGE,55000.0,Verified,2013-04-01,debt_consolidation,21.97,1992-01-01,8.0,1.0,6155.0,72.4,34.0,f,INDIVIDUAL,3.0,1.0,0,10.0,0,21.2,0.182
10000.0,36,8.99,317.96,B1,MORTGAGE,65000.0,Source Verified,2016-08-01,credit_card,12.22,1999-12-01,10.0,1.0,6032.0,41.9,31.0,f,INDIVIDUAL,3.0,1.0,0,7.0,0,16.7,0.154
10000.0,60,16.24,244.46,C5,OWN,86500.0,Verified,2014-01-01,debt_consolidation,14.84,1995-11-01,8.0,1.0,5789.0,40.2,30.0,f,INDIVIDUAL,7.0,1.0,0,3.0,0,18.2,0.116
20000.0,36,14.3,686.48,C1,MORTGAGE,65000.0,Verified,2013-09-01,debt_consolidation,14.88,2001-09-01,15.0,1.0,9854.0,59.7,20.0,f,INDIVIDUAL,1.0,1.0,0,8.0,0,12.0,0.308
21300.0,60,22.15,590.11,E5,MORTGAGE,77000.0,Source Verified,2014-10-01,debt_consolidation,16.37,2002-09-01,30.0,1.0,19311.0,59.1,47.0,w,INDIVIDUAL,3.0,1.0,0,10.0,0,12.1,0.277
25000.0,60,9.99,531.06,B3,RENT,120000.0,Source Verified,2015-04-01,debt_consolidation,8.12,2003-01-01,6.0,0.0,29587.0,93.0,13.0,w,INDIVIDUAL,2.0,0.0,1,0.0,0,12.2,0.208
6000.0,36,12.12,199.63,B3,MORTGAGE,45000.0,Source Verified,2013-03-01,debt_consolidation,29.04,1995-01-01,12.0,0.0,4077.0,43.4,28.0,f,INDIVIDUAL,4.0,0.0,0,10.0,0,18.2,0.133
8825.0,36,17.57,317.15,D4,MORTGAGE,26000.0,Verified,2015-08-01,other,14.73,2003-04-01,7.0,0.0,0.0,0.0,14.0,f,INDIVIDUAL,2.0,0.0,0,4.0,0,12.3,0.339
9100.0,36,13.99,310.98,C4,RENT,32240.0,Not Verified,2015-03-01,debt_consolidation,10.57,2000-01-01,18.0,0.0,10305.0,32.0,30.0,f,INDIVIDUAL,0.0,0.0,0,3.0,0,15.2,0.282
24000.0,60,15.88,582.11,C4,MORTGAGE,80000.0,Verified,2013-08-01,debt_consolidation,26.7,1997-08-01,12.0,0.0,38491.0,86.9,34.0,f,INDIVIDUAL,5.0,0.0,0,10.0,0,16.0,0.3
21600.0,60,14.65,509.91,C5,MORTGAGE,79554.0,Source Verified,2015-02-01,credit_card,17.8,1999-07-01,15.0,1.0,13845.0,35.1,43.0,w,INDIVIDUAL,3.0,1.0,0,7.0,0,15.6,0.272
15600.0,36,11.44,513.99,B4,MORTGAGE,70000.0,Not Verified,2015-01-01,debt_consolidation,11.66,2003-11-01,12.0,0.0,6932.0,65.4,19.0,w,INDIVIDUAL,2.0,0.0,0,3.0,0,11.2,0.223
24175.0,60,14.16,564.52,C2,OWN,180000.0,Verified,2014-02-01,debt_consolidation,13.45,1991-03-01,12.0,0.0,16624.0,55.2,29.0,f,INDIVIDUAL,7.0,0.0,0,10.0,0,22.9,0.134
14000.0,36,10.99,458.28,B2,RENT,80000.0,Source Verified,2013-10-01,debt_consolidation,31.75,1986-09-01,24.0,0.0,41687.0,38.1,49.0,f,INDIVIDUAL,0.0,0.0,0,9.0,0,27.1,0.175
16000.0,60,11.67,353.25,B4,MORTGAGE,52000.0,Not Verified,2014-10-01,debt_consolidation,11.91,2000-08-01,12.0,1.0,159.0,1.0,34.0,w,INDIVIDUAL,3.0,1.0,0,5.0,0,14.2,0.308
24650.0,60,23.99,708.99,F3,RENT,70000.0,Verified,2015-07-01,debt_consolidation,24.04,1997-01-01,15.0,1.0,6462.0,53.8,49.0,f,INDIVIDUAL,4.0,1.0,0,10.0,0,18.5,0.352
10000.0,36,12.99,336.9,C1,MORTGAGE,90000.0,Not Verified,2014-08-01,debt_consolidation,10.92,1991-08-01,10.0,1.0,6560.0,36.0,29.0,f,INDIVIDUAL,5.0,1.0,0,10.0,0,23.0,0.111
6400.0,36,12.99,215.62,C2,MORTGAGE,38000.0,Verified,2016-02-01,debt_consolidation,27.38,2005-11-01,6.0,1.0,4567.0,37.1,12.0,w,INDIVIDUAL,3.0,1.0,0,10.0,0,10.3,0.168
16000.0,60,13.98,372.13,C3,MORTGAGE,66000.0,Not Verified,2014-07-01,debt_consolidation,25.58,2003-12-01,7.0,0.0,13071.0,78.7,38.0,f,INDIVIDUAL,10.0,0.0,0,7.0,0,10.6,0.242
21000.0,36,11.55,693.0,B3,MORTGAGE,150000.0,Verified,2013-07-01,debt_consolidation,8.43,1995-10-01,9.0,0.0,22641.0,83.9,41.0,f,INDIVIDUAL,0.0,0.0,0,3.0,0,17.7,0.14
20975.0,60,15.99,509.96,D2,MORTGAGE,48500.0,Verified,2014-11-01,debt_consolidation,28.88,1979-03-01,16.0,0.0,36566.0,65.8,22.0,w,INDIVIDUAL,3.0,0.0,0,10.0,0,35.7,0.432
18000.0,60,14.64,424.83,C3,RENT,73000.0,Source Verified,2014-04-01,debt_consolidation,11.34,2003-05-01,19.0,0.0,20567.0,58.4,24.0,f,INDIVIDUAL,0.0,0.0,0,10.0,0,10.9,0.247
9600.0,36,8.39,302.56,A5,MORTGAGE,75000.0,Not Verified,2014-09-01,credit_card,13.44,1984-10-01,7.0,1.0,14480.0,73.9,17.0,f,INDIVIDUAL,5.0,1.0,0,10.0,0,29.9,0.128
20000.0,60,15.65,482.65,D4,RENT,96000.0,Verified,2011-04-01,debt_consolidation,16.02,2001-01-01,11.0,0.0,38776.0,84.8,27.0,f,INDIVIDUAL,2.0,0.0,0,4.0,0,10.2,0.208
11500.0,36,9.71,369.51,B1,RENT,75892.0,Verified,2013-08-01,debt_consolidation,27.6,1999-12-01,14.0,0.0,23573.0,47.3,43.0,f,INDIVIDUAL,1.0,0.0,0,6.0,1,13.7,0.152
7200.0,36,10.16,232.87,B1,OWN,25600.0,Verified,2013-02-01,debt_consolidation,25.31,1978-05-01,5.0,0.0,89014.0,18.6,20.0,w,INDIVIDUAL,0.0,0.0,0,10.0,0,34.8,0.281
10000.0,36,13.53,339.5,B5,MORTGAGE,42000.0,Verified,2014-01-01,small_business,19.8,2005-11-01,10.0,0.0,2106.0,28.1,15.0,w,INDIVIDUAL,1.0,0.0,0,2.0,0,8.2,0.238
10000.0,36,12.39,334.01,C1,MORTGAGE,52000.0,Not Verified,2014-11-01,home_improvement,19.52,2001-08-01,11.0,1.0,7902.0,36.1,32.0,f,INDIVIDUAL,3.0,1.0,0,10.0,0,13.3,0.192
35000.0,60,16.29,856.54,D2,MORTGAGE,114000.0,Verified,2014-05-01,debt_consolidation,12.18,1993-04-01,9.0,2.0,2472.0,8.4,29.0,w,INDIVIDUAL,4.0,0.0,0,10.0,0,21.1,0.307
34800.0,60,21.7,955.22,E2,MORTGAGE,102000.0,Verified,2013-10-01,debt_consolidation,21.95,1995-12-01,30.0,0.0,29398.0,43.9,63.0,f,INDIVIDUAL,6.0,0.0,1,9.0,0,17.8,0.341
9475.0,36,16.99,337.77,D3,RENT,33000.0,Source Verified,2014-10-01,debt_consolidation,20.61,1998-04-01,11.0,0.0,9985.0,27.7,39.0,w,INDIVIDUAL,3.0,0.0,0,3.0,0,16.5,0.287
6500.0,36,6.62,199.58,A2,RENT,75000.0,Source Verified,2012-05-01,other,17.58,1999-11-01,8.0,0.0,2790.0,29.4,31.0,f,INDIVIDUAL,0.0,0.0,0,6.0,0,12.5,0.087
25000.0,36,6.99,771.82,A3,RENT,85000.0,Source Verified,2015-01-01,debt_consolidation,22.84,2002-02-01,17.0,0.0,9596.0,17.8,38.0,w,INDIVIDUAL,2.0,0.0,0,7.0,0,12.9,0.294
20000.0,36,13.67,680.36,B5,RENT,82000.0,Source Verified,2013-10-01,credit_card,20.54,1997-08-01,15.0,0.0,22119.0,71.1,24.0,f,INDIVIDUAL,0.0,0.0,0,0.0,0,16.2,0.244
6000.0,36,14.49,206.5,C4,RENT,58500.0,Verified,2016-09-01,debt_consolidation,24.06,2004-03-01,9.0,0.0,19620.0,43.3,28.0,w,INDIVIDUAL,2.0,0.0,0,4.0,0,12.5,0.103
4000.0,36,7.9,125.17,A4,RENT,52500.0,Not Verified,2012-08-01,credit_card,24.16,1999-06-01,12.0,0.0,12824.0,46.9,20.0,f,INDIVIDUAL,0.0,0.0,0,10.0,0,13.2,0.076
10500.0,36,12.12,349.36,B3,RENT,40000.0,Not Verified,2012-05-01,credit_card,23.86,2004-03-01,6.0,0.0,21867.0,68.5,8.0,f,INDIVIDUAL,0.0,0.0,0,2.0,0,8.2,0.262
20000.0,60,11.86,443.48,B5,MORTGAGE,121400.0,Verified,2010-10-01,debt_consolidation,2.89,1996-08-01,4.0,0.0,63900.0,34.2,16.0,f,INDIVIDUAL,0.0,0.0,0,9.0,0,14.2,0.165
7200.0,36,7.89,225.26,A5,RENT,118456.0,Not Verified,2015-02-01,debt_consolidation,5.68,2003-09-01,10.0,0.0,5458.0,57.5,32.0,f,INDIVIDUAL,0.0,0.0,1,2.0,0,11.4,0.061
